time,p_iq,p_am,p_wm,p_thm,r_iq,r_am,r_wm,r_thm
3.6469817,1.0,2.7818632,0.3408605,-0.76943886,1.0,-4.230777,0.0030138216,-0.28110972
3.6820378,1.0,5.0221305,0.5178957,-0.7544849,1.0,0.70662284,0.012559482,-0.28126678
3.717056,1.0,21.933294,0.6659222,-0.7340331,1.0,-15.727869,-0.027652632,-0.28139246
3.7520785,1.0,12.189379,0.8132577,-0.70798934,1.0,-0.8136421,-0.014812062,-0.28123537
3.7875407,-1.0,-17.449936,0.7442646,-0.6798092,-1.0,14.496527,0.024897927,-0.28145528
3.8225605,-1.0,3.1717706,0.59753346,-0.6561216,-1.0,0.0015536104,-1.2034053e-07,-0.28139246
3.8575778,-1.0,-16.647173,0.43504065,-0.6381203,-1.0,-4.840051,0.004613449,-0.2810783
3.8931937,1.0,-15.753497,0.52490056,-0.6223181,1.0,-8.373797,0.0066178925,-0.28079554
3.9282148,-1.0,6.481231,0.42970568,-0.60664153,-1.0,7.765305,0.02035323,-0.2808898
3.963262,1.0,-0.4088656,0.42872822,-0.5917818,1.0,-16.605013,-0.023281017,-0.28045
3.9982874,1.0,-10.188876,0.5816213,-0.5735292,1.0,9.6882715,0.02301928,-0.28035572
4.0337286,-1.0,17.410639,0.53977764,-0.553423,-1.0,18.124216,0.022225682,-0.2807013
4.0687513,-1.0,-7.192927,0.3648281,-0.53784066,-1.0,3.280844,-0.006682839,-0.28041857
4.1037755,1.0,-4.354404,0.38422117,-0.5249916,1.0,-7.2670894,0.007096773,-0.28016722
4.1388893,1.0,15.164143,0.54227304,-0.50900084,1.0,-3.5760794,0.019893968,-0.28045
4.1739063,-1.0,-1.3958677,0.45875552,-0.49153358,-1.0,4.084885,-0.0011881184,-0.28073272
4.2089286,1.0,2.2251754,0.47364616,-0.47526014,1.0,-4.3696723,-0.018031862,-0.2803243
4.243959,1.0,-15.523337,0.6168087,-0.4556566,1.0,11.114114,0.031317692,-0.28057563
4.27899,-1.0,-16.352077,0.5707048,-0.43445083,-1.0,10.3469095,0.015975615,-0.2810783
4.314141,-1.0,-2.1329753,0.3964074,-0.41770616,-1.0,3.5722444,-0.009664722,-0.2808584
4.3491597,-1.0,-7.7639246,0.224352,-0.40699333,-1.0,-1.1324955,0.00027536473,-0.2806699
4.384192,-1.0,-7.2433796,0.0503055,-0.40250084,-1.0,-8.091834,0.0122457985,-0.28060704
4.4199033,1.0,-10.782596,0.028238568,-0.40114996,1.0,21.862623,0.019265374,-0.2802615
4.454945,1.0,14.114792,0.21149816,-0.3966889,1.0,2.9160757,-0.0011272125,-0.28023008
4.489969,1.0,12.714261,0.34459698,-0.38748404,1.0,3.0542295,-0.0075371927,-0.28023008
4.5252085,1.0,17.054247,0.46965945,-0.37356678,1.0,-0.09309462,1.2538092e-05,-0.2802929
4.5602317,-1.0,-5.065056,0.4262583,-0.3580473,-1.0,3.7609088,-0.0010782115,-0.2806699
4.595269,-1.0,-6.256812,0.23110764,-0.34711456,-1.0,3.5289054,-0.011323422,-0.2806699
4.6311097,1.0,-11.58188,0.18011577,-0.33926058,1.0,-3.8316312,0.0015134737,-0.28038713
4.6661434,1.0,-4.655688,0.37930182,-0.32848492,1.0,1.6891942,0.022480657,-0.2805128
4.701168,1.0,13.507004,0.5013054,-0.31334245,1.0,-1.0207394,-0.017098213,-0.2807013
4.7369347,-1.0,-22.136007,0.43108258,-0.2960637,-1.0,10.772694,0.0092251375,-0.2808898
4.7719536,-1.0,9.932352,0.2777517,-0.28371724,-1.0,2.9362698,-0.001333057,-0.2807013
4.8069973,-1.0,-5.4228516,0.08525931,-0.2775283,-1.0,19.721323,0.024915557,-0.28057563
4.8427343,-1.0,5.169262,-0.10996418,-0.27768537,-1.0,-5.266071,0.0037883783,-0.28041857
4.877755,1.0,-4.450525,-0.09304384,-0.28110972,1.0,-3.572708,0.001150536,-0.28004158
4.912772,-1.0,0.70594287,-0.0806695,-0.28434554,-1.0,8.628669,0.01632269,-0.2801044
4.947802,1.0,-2.300429,-0.1286365,-0.2887752,1.0,-0.25306663,3.703153e-05,-0.27982166
4.983545,-1.0,-7.2150435,-0.11918835,-0.29260793,-1.0,7.6826777,0.005869757,-0.2801044
5.018566,1.0,-3.611521,-0.14035743,-0.29750884,1.0,-0.5326881,9.77906e-05,-0.2799159
5.0535903,1.0,-2.5993438,0.02235238,-0.29895395,1.0,0.7185515,-0.00014334395,-0.2801044
5.0891604,1.0,6.5061088,0.1836049,-0.29518405,1.0,3.7924073,-0.0022446387,-0.2803243
5.1241937,1.0,9.335366,0.3110056,-0.286419,1.0,5.683775,-0.005290986,-0.28057563
5.1592216,1.0,-1.8716296,0.44631168,-0.27284732,1.0,3.7036524,-0.0067631747,-0.28082696
5.1950054,1.0,2.9927163,0.5793935,-0.25418627,1.0,4.151969,-0.0021023387,-0.28110972
5.2300425,1.0,1.1238282,0.70252687,-0.23128405,1.0,0.32037494,-5.5314948e-05,-0.28126678
5.2650857,1.0,-7.404866,0.8185517,-0.20401503,1.0,-16.29322,-0.02264802,-0.28145528
5.300861,-1.0,-6.7404037,0.8226124,-0.17429556,-1.0,15.243905,0.0054271077,-0.28161237
5.335884,-1.0,9.078552,0.62078786,-0.14988539,-1.0,4.2057295,-0.0036719765,-0.28139246
5.3709054,1.0,-3.4371414,0.5880595,-0.12905663,1.0,-8.539875,0.00430463,-0.2808584
5.4059315,-1.0,-18.182041,0.56366915,-0.10866769,-1.0,2.2134051,-0.0038592515,-0.2808584
5.4409614,1.0,-3.181248,0.5101509,-0.09032079,1.0,-5.580059,0.011968211,-0.2803243
5.4759803,1.0,3.4457767,0.6588256,-0.069523446,1.0,4.5385365,0.024427589,-0.28016722
5.5118747,1.0,9.438449,0.78576773,-0.043699555,1.0,-5.532592,0.0044579944,-0.2801358
5.5468984,1.0,5.694958,0.89096093,-0.014105751,1.0,4.331372,-0.0027614883,-0.2803243
5.5819254,-1.0,-11.798836,0.8746546,0.017310176,-1.0,-2.9948018,-0.025830835,-0.2806385
5.6170306,1.0,2.5053973,0.821037,0.046652652,1.0,-7.464813,0.0058106864,-0.2804814
5.6520586,-1.0,-9.872101,0.80661786,0.07564955,-1.0,-14.724919,-0.029400563,-0.28079554
5.6870756,-1.0,-18.640835,0.5870718,0.099934064,-1.0,-11.302746,-0.01817801,-0.28082696
5.7222195,1.0,-20.910685,0.5380949,0.12010308,1.0,-3.2652793,0.02502798,-0.28045
5.75725,-1.0,-1.0166768,0.5545702,0.13989513,-1.0,-11.28531,-0.026105868,-0.2806385
5.7922673,1.0,3.622212,0.49046344,0.15751946,1.0,6.591781,0.02855308,-0.2803243
5.8272967,-1.0,-1.196134,0.47141522,0.17479822,-1.0,2.8076422,-0.019796144,-0.28054422
5.8627753,-1.0,4.0060925,0.28751075,0.18786724,-1.0,-1.354195,0.00032566627,-0.28035572
5.8977947,-1.0,-6.5814342,0.093871064,0.19424467,-1.0,-10.86138,-0.0209015,-0.28023008
5.932812,-1.0,-9.204158,-0.08947231,0.19405618,-1.0,-5.1486235,0.0073284875,-0.28004158
5.9678445,1.0,1.2047894,-0.12731336,0.18981503,1.0,5.44939,0.03776154,-0.2797274
6.0028615,1.0,-3.546251,0.0021865102,0.18805574,1.0,-3.822508,0.005460569,-0.279696
6.037879,-1.0,-1.0578434,0.00019859157,0.18862122,-1.0,3.3551047,-0.029845536,-0.280073
6.073117,1.0,-9.43976,-0.048654538,0.18752167,1.0,-2.5164208,0.02008906,-0.2799473
6.1081405,1.0,-0.9057092,0.09396187,0.18880972,1.0,0.6692543,-0.00013685839,-0.2801358
6.143158,1.0,-10.862509,0.20281838,0.19452742,1.0,-2.6455534,-0.013768888,-0.28035572
6.1781855,-1.0,-3.3180447,0.20109753,0.20228715,-1.0,-10.327836,-0.03807424,-0.28076413
6.213213,1.0,-1.7096786,0.14853306,0.20806769,1.0,1.3243498,0.029464372,-0.28060704
6.248236,1.0,-5.1004314,0.2826898,0.21589024,1.0,1.7641717,-0.00051144324,-0.28076413
6.2832723,-1.0,19.498613,0.2764583,0.22578627,-1.0,-14.383362,-0.04111292,-0.28101546
6.3184276,1.0,-2.7954988,0.2033731,0.23351458,1.0,7.4092603,0.022604283,-0.2808584
6.3534536,1.0,10.837919,0.3471271,0.2432221,1.0,-3.4963577,0.011367122,-0.2807013
6.3884764,1.0,5.046498,0.45813882,0.25710794,1.0,3.4222946,-0.008470324,-0.28082696
6.423536,1.0,22.477886,0.5662612,0.27507785,1.0,1.4210327,-0.009023136,-0.2808898
6.4585576,1.0,22.767136,0.7098383,0.29710042,1.0,-1.0200055,0.0002457323,-0.28095263
6.4935756,-1.0,-0.07073265,0.679557,0.32135352,-1.0,-5.128377,-0.013130769,-0.28101546
6.5285945,1.0,-9.850977,0.59951264,0.34328184,1.0,5.6814446,0.028325425,-0.28095263
6.5642877,-1.0,2.3239477,0.6095524,0.36549288,-1.0,-2.9838579,0.0010780129,-0.28095263
6.599444,1.0,-6.6548667,0.53004956,0.38490793,1.0,7.267508,0.023662604,-0.2806699
6.634464,1.0,15.358014,0.6643331,0.40579954,1.0,3.8351407,-0.0014191422,-0.2806385
6.6698766,1.0,-7.104585,0.755068,0.43083802,1.0,-0.08980572,1.159091e-05,-0.28060704
6.704897,-1.0,-23.074697,0.71311307,0.45751014,-1.0,-0.73861676,-0.011012777,-0.28079554
6.7399144,1.0,-0.937589,0.6831577,0.48179466,1.0,9.318643,0.018789286,-0.28060704
6.7752786,-1.0,-11.888067,0.6588502,0.50582784,-1.0,-8.263685,-0.02175782,-0.2808898
6.810296,-1.0,4.7307296,0.48029745,0.5254314,-1.0,-1.1456093,0.0002623117,-0.2806699
6.845317,-1.0,-8.777354,0.2694383,0.5379977,-1.0,-2.4455075,0.0009027248,-0.2807013
