time,p_iq,p_am,p_wm,p_thm,r_iq,r_am,r_wm,r_thm
0.9728512,1.0,-1895.0159,0.2157835,0.093211055,1.0,-1471.2593,0.19227369,-19.094727
0.98285866,-1.0,-233.1165,0.16456766,0.09531592,-1.0,-182.9406,0.16154607,-19.082066
0.99286914,-1.0,-348.44226,0.055232644,0.09732654,-1.0,-523.13324,0.033139586,-19.067299
1.002886,-1.0,499.45145,0.32058996,0.09918008,-1.0,694.7431,0.25515255,-19.052753
1.0128913,1.0,599.82886,0.2835056,0.10106503,1.0,616.9682,0.23289941,-19.037832
1.0229019,1.0,-2766.3425,0.310984,0.10291857,1.0,-2535.3357,0.24939209,-19.021904
1.032907,1.0,-2235.8538,0.117810905,0.10423804,1.0,-1885.8481,0.13348638,-19.008364
1.0429151,1.0,998.79694,0.34283748,0.10587167,1.0,393.3211,0.20570248,-18.994257
1.0529201,-1.0,-448.84406,0.44051102,0.10731681,-1.0,280.45905,0.64110935,-18.979273
1.0629286,1.0,-223.04214,-0.07899807,0.10913893,1.0,-368.14243,-0.11020055,-18.96435
1.072942,1.0,-504.9791,0.059112366,0.10913893,1.0,-513.5641,0.09826724,-18.955175
1.0829594,1.0,-16460.191,1.1405284,0.11004999,1.0,-15468.152,0.74711317,-18.941698
1.092976,1.0,-1129.1364,0.15845558,0.110269904,1.0,-685.8449,0.15786502,-18.931896
1.1029811,-1.0,291.26605,0.5353561,0.110332735,-1.0,827.2927,0.63522536,-18.923006
1.1129862,-1.0,383.35483,0.13904297,0.1112438,-1.0,332.0403,0.14622435,-18.911287
1.122995,-1.0,-308.1401,0.05480092,0.11118096,-1.0,-370.94525,0.09567975,-18.90092
1.1330105,1.0,-520.1614,0.10060514,0.11171503,1.0,8.562685,0.12315663,-18.889202
1.1430205,-1.0,-23150.49,2.0055425,0.1116522,-1.0,-21556.074,1.6429551,-18.877798
1.1530328,1.0,-1108.2488,-0.22446518,0.112186275,1.0,-490.56955,-0.19747517,-18.86586
1.1630453,1.0,0.62631196,0.1162974,0.11190353,1.0,231.74149,0.132572,-18.857756
1.1730714,-1.0,-345.39194,0.047937695,0.11171503,-1.0,-354.27274,0.09156244,-18.848866
1.1830901,-1.0,205.6308,0.15168762,0.11306592,-1.0,153.51941,0.15381806,-18.835104
1.1931103,1.0,304.01233,0.13048778,0.11294026,1.0,207.71078,0.07829267,-18.825209
1.2031249,1.0,-14169.153,1.01708,0.11228052,1.0,-13391.666,0.67304343,-18.816444
1.2131481,-1.0,-1366.3667,0.13426457,0.111997776,-1.0,-690.6028,0.14336045,-18.808086
1.2231613,1.0,-1658.1274,-0.28284836,0.11290884,1.0,-1562.8538,-0.106909186,-18.795898
1.2331868,1.0,108.62424,0.08084595,0.11155795,1.0,-185.25275,0.04850757,-18.789583
1.2432027,-1.0,-293.2822,0.014673447,0.11096105,-1.0,-133.87848,0.0715995,-18.781446
1.2535999,-1.0,-267.48578,0.011673773,0.11140087,-1.0,-101.323555,0.069807224,-18.769728
1.2636119,-1.0,-12848.714,0.7711029,0.11083539,-1.0,-12735.426,0.52546406,-18.757444
1.2736201,-1.0,-1454.7667,0.1621268,0.1110553,-1.0,-902.0681,0.16007026,-18.746544
1.283638,1.0,510.64178,0.2530983,0.11121238,1.0,527.0779,0.21465756,-18.73473
1.2936447,1.0,-19.972445,0.16511725,0.110081404,1.0,-58.105114,0.16187394,-18.727537
1.3036597,1.0,-170.06273,0.050938684,0.11001857,1.0,-266.1411,0.0933668,-18.717043
1.3136652,1.0,8.363836,0.038166795,0.10983008,1.0,-86.46408,0.08569614,-18.707745
1.3236809,-1.0,-7481.485,0.3915439,0.108604856,-1.0,-7566.1562,0.2977287,-18.698383
1.3336977,-1.0,-1539.8053,0.030500656,0.108950436,-1.0,-971.7848,0.081091434,-18.68657
1.3437233,1.0,-159.00035,0.04222401,0.108322114,1.0,-84.437775,0.15092276,-18.67702
1.3537494,1.0,-193.53337,0.051195752,0.10656282,1.0,-281.68008,0.093512885,-18.67215
1.3639506,1.0,-412.48376,0.018383889,0.105557516,1.0,-226.48816,0.073828906,-18.66524
1.3739617,-1.0,-233.69354,-0.029191297,0.10420663,-1.0,151.33424,0.045290068,-18.657982
1.3839773,-1.0,-7524.1797,0.41426998,0.10367256,-1.0,-6953.9873,0.31136933,-18.646358
1.3939894,-1.0,-991.1893,0.12597013,0.10285574,-1.0,-418.3967,0.13837688,-18.638409
1.4039991,-1.0,84.84414,0.15304655,0.101819016,-1.0,69.951485,0.15462588,-18.629833
1.4140135,1.0,43.24569,0.15638852,0.10137919,1.0,29.393784,0.15663795,-18.620502
1.4240254,-1.0,165.5221,0.0739833,0.09977698,-1.0,-195.8024,0.10718353,-18.614847
1.4340305,1.0,-554.3457,0.020798832,0.10018539,1.0,-199.82494,0.13807017,-18.601118
1.4440479,-1.0,-8279.329,0.70652074,0.09877168,-1.0,-8217.545,0.42391244,-18.59248
1.454053,1.0,-1208.1147,0.1673113,0.09883451,1.0,-909.0258,0.100386776,-18.57831
1.4640658,1.0,-279.0988,0.10579714,0.0976407,1.0,-559.7285,0.06347828,-18.571493
1.474094,1.0,461.41193,0.20824873,0.096415475,1.0,613.7598,0.12494924,-18.563168
1.4841026,1.0,-1.8459846,0.047071967,0.095473,1.0,-143.22363,0.09104677,-18.556131
1.494111,1.0,-316.19778,-0.024046436,0.09383937,1.0,-262.2353,-0.014427861,-18.549377
1.5041225,1.0,-240.75352,0.17884725,0.091514595,1.0,-394.16443,0.10730835,-18.543753
1.514143,1.0,-241.22368,-0.061655987,0.08906415,1.0,-352.118,-0.036993593,-18.540203
1.524149,1.0,85.61334,-0.0022924787,0.086519465,1.0,189.9096,0.061417434,-18.538193
1.534154,-1.0,98.85972,-0.02123396,0.0834407,-1.0,180.03741,-0.012740376,-18.537626
1.5448179,-1.0,-892.7616,-0.1594715,0.081398666,-1.0,-354.07654,0.02992177,-18.5337
