time,p_iq,p_am,p_wm,p_thm,r_iq,r_am,r_wm,r_thm
9.30137,-1.0,121.089615,0.022694446,-0.11256327,-1.0,-0.1374034,0.0679441,-6.3245916
9.336419,1.0,134.43262,0.24114385,-0.106751315,1.0,-0.26691577,3.087425e-06,-6.32478
9.373279,-1.0,-187.67381,0.09738679,-0.101599105,-1.0,233.86487,-0.037110344,-6.3250628
9.40832,1.0,113.94089,0.18703716,-0.09597565,1.0,-83.81758,-0.085872106,-6.3248744
9.444547,-1.0,583.05396,0.04993832,-0.08853008,-1.0,270.22598,0.1980604,-6.324843
9.479687,-1.0,-46.818474,0.07015114,-0.08190132,-1.0,-72.99074,0.0037459603,-6.324843
9.515802,1.0,68.65576,0.0079451995,-0.07627787,1.0,-53.801895,-0.1004993,-6.325
9.550864,-1.0,50.25328,0.05248997,-0.072790705,-1.0,29.218063,-0.02978647,-6.3249683
9.585918,1.0,449.03604,0.39804876,-0.07162831,1.0,168.08052,-0.021440879,-6.3246856
9.620965,1.0,-4.02249,6.8321155e-05,-0.070968576,1.0,-71.06801,0.0037497508,-6.3244343
9.655997,-1.0,-74.37376,0.0038013824,-0.06883229,-1.0,0.062014665,-6.2350324e-07,-6.32456
9.691033,-1.0,129.73323,-0.012679938,-0.06609911,-1.0,204.9097,0.18171155,-6.324623
9.72606,-1.0,-1107.1223,-0.35166213,-0.06477964,-1.0,85.515335,0.1890686,-6.324654
9.763239,-1.0,-536.2899,0.08167413,-0.06512521,-1.0,-599.1129,0.17239258,-6.3244343
9.79826,-1.0,6.446178,-0.093414366,-0.06713583,-1.0,199.1045,0.08059168,-6.324654
9.83486,-1.0,59.901657,-0.10514937,-0.069366366,-1.0,-111.55125,0.01071361,-6.3246856
9.870779,1.0,125.98934,-0.26742607,-0.074173,1.0,-56.620136,-0.0930564,-6.324654
9.905842,1.0,-160.40337,-0.06862776,-0.07907388,1.0,99.68481,-0.017766798,-6.3247485
9.941899,-1.0,289.16397,-0.3282215,-0.08576548,-1.0,81.85386,0.15200092,-6.32456
9.977081,-1.0,104.822266,-0.23151112,-0.09292831,-1.0,18.82293,-0.02942416,-6.32456
10.012138,1.0,7.5944233,-0.31415594,-0.101756185,1.0,-4.915532,-0.117852144,-6.324654
10.047215,1.0,78.28451,-0.2011391,-0.109924324,1.0,-100.38944,-0.14303802,-6.32456
10.082263,1.0,-600.1043,0.008184083,-0.11699291,1.0,-25.578552,-0.13109128,-6.3247485
10.117332,-1.0,9.445598,-0.15724339,-0.12377875,-1.0,78.69344,0.08388682,-6.3248744
10.152871,-1.0,34.04877,-0.10611523,-0.13009335,-1.0,52.865505,0.05447179,-6.324906
10.187931,-1.0,36.3923,-0.18794642,-0.13637653,-1.0,153.28131,0.07900599,-6.3249683
10.223458,1.0,-187.97076,-0.11345543,-0.14137167,1.0,61.15823,0.08538516,-6.3250628
10.260469,1.0,-33.491673,-0.14608671,-0.14740352,1.0,193.93172,0.08092122,-6.325
10.297275,-1.0,318.1565,-0.106915906,-0.15016814,-1.0,-112.064835,0.12874979,-6.324843
10.333629,-1.0,145.36815,-0.21499217,-0.1510792,-1.0,101.93883,0.05021269,-6.3250313
10.369465,1.0,434.73703,0.19678853,-0.15164468,1.0,61.775764,-0.06463277,-6.325157
10.406941,1.0,130.97581,-0.072713725,-0.1514876,1.0,172.21294,-0.01309616,-6.3251886
10.4446,1.0,9.387537,-0.0002376629,-0.15076503,1.0,49.15466,0.13590476,-6.3248744
10.479654,1.0,14.602169,0.12766784,-0.14972831,1.0,-170.62459,0.020569408,-6.3248115
10.5158205,-1.0,49.65427,-0.015580185,-0.14746636,-1.0,-150.71211,-0.048035923,-6.324717
10.551155,1.0,-129.40309,0.018442795,-0.14718361,1.0,-17.392578,0.00018421911,-6.3244658
10.586203,1.0,14.072021,0.030543411,-0.14671238,1.0,-58.09161,0.0631013,-6.324623
10.621245,1.0,1850.0497,0.85090387,-0.14554998,1.0,-3.8452456,6.603854e-05,-6.324623
10.656287,1.0,-54.76235,0.14708062,-0.1424084,1.0,67.72539,-0.0020478333,-6.3249683
10.691333,1.0,116.32394,0.13487114,-0.13976945,1.0,100.767334,-0.0327208,-6.3248744
10.726374,-1.0,437.0283,-0.10013388,-0.1357168,-1.0,165.57297,0.2180148,-6.3248115
10.761418,-1.0,-20.984102,0.0294709,-0.1327637,-1.0,-151.35233,-0.048030477,-6.32478
10.796498,-1.0,-0.0009287203,6.515427e-09,-0.13091017,-1.0,-101.484146,-0.049601287,-6.3248115
10.83154,-1.0,48.861565,-0.0020786491,-0.13153848,-1.0,130.98737,-0.011316868,-6.3249683
10.867658,-1.0,37.152023,-0.062917195,-0.13345486,-1.0,26.095852,0.13683844,-6.3248115
10.902904,1.0,-41.163574,-0.154641,-0.13794734,1.0,-127.349396,0.018833907,-6.3245287
10.937966,1.0,-96.838135,-0.24955922,-0.14429335,1.0,56.140736,0.052295126,-6.3244343
10.974695,-1.0,64.19346,-0.26188946,-0.15516326,-1.0,0.010363578,-0.02893346,-6.3244658
11.0108595,1.0,157.80792,-0.12888625,-0.16449378,1.0,-67.74967,0.03149844,-6.324309
11.046331,-1.0,64.20283,-0.31738433,-0.17354158,-1.0,-209.9977,-0.07222766,-6.3243403
11.081443,-1.0,546.9915,-0.2425357,-0.18054733,-1.0,-81.37372,-0.079666294,-6.324372
11.116481,1.0,-867.6586,-0.053472925,-0.18635927,1.0,-105.65141,-0.08243754,-6.324497
11.151511,1.0,-82.58676,-0.15130985,-0.19182564,1.0,-1.1057214,0.033221994,-6.3247485
11.186557,-1.0,155.28914,-0.30054668,-0.19704069,-1.0,26.707039,0.06585961,-6.32456
11.221619,1.0,149.37506,0.10135587,-0.20128185,1.0,-16.0789,-0.028304646,-6.3247485
11.256661,-1.0,-1645.5586,-0.85821116,-0.20524025,-1.0,-17.680614,-0.031708814,-6.325157
11.291697,1.0,-65.450485,-0.2943188,-0.21064378,1.0,-90.51053,-0.14800896,-6.3250313
11.326747,1.0,2.3419254,-0.15637873,-0.2144137,1.0,-22.306927,-0.09954087,-6.324843
11.362818,-1.0,525.2861,-0.32909977,-0.21752387,-1.0,50.91484,-0.0022115998,-6.324906
11.398014,-1.0,-122.576065,-0.1847166,-0.22157653,-1.0,-19.223307,-0.095069386,-6.3249683
11.434519,-1.0,-34.84793,-0.21694069,-0.22650883,-1.0,-84.173904,-0.087637916,-6.324843
11.47035,-1.0,2.205183,-0.22104469,-0.23411149,-1.0,50.854248,-0.04876192,-6.3245916
11.505563,-1.0,-403.23608,-0.7557137,-0.24350485,-1.0,-210.31346,-0.08036999,-6.3242774
11.540601,1.0,176.12794,-0.17975321,-0.25343227,1.0,2.605629,-4.097719e-05,-6.3244343
11.575647,-1.0,45.671417,-0.38653216,-0.26147476,-1.0,-69.76278,0.008937098,-6.324246
11.61069,-1.0,-50.529205,-0.15046312,-0.26725528,-1.0,-27.08444,-0.09156315,-6.324403
11.645754,1.0,38.085945,-0.119741954,-0.2722504,1.0,-40.138596,0.001380244,-6.324309
11.681325,1.0,-18.028896,-0.22145693,-0.27715132,1.0,44.660572,-0.09233449,-6.3248115
11.71637,-1.0,-9.786609,-0.22097236,-0.28236634,-1.0,124.97129,-0.018782718,-6.3248744
11.751901,1.0,-959.1478,-0.107081175,-0.2898119,1.0,-49.820213,-0.051506873,-6.3248115
11.789054,-1.0,-41.130962,-0.21078643,-0.29493272,-1.0,-68.623,-0.13338001,-6.324937
11.825892,-1.0,0.10046328,-1.0593269e-06,-0.29750884,-1.0,4.3223176,-9.265597e-05,-6.3251257
11.862339,1.0,-22.885872,-0.1024253,-0.29970795,1.0,12.435419,-0.02922725,-6.325
11.897999,-1.0,83.730675,-0.03205961,-0.3004305,-1.0,97.309006,-0.006331935,-6.3252826
11.935137,-1.0,54.66068,0.09311041,-0.2990168,-1.0,-60.661243,-0.08538194,-6.3252826
11.972039,-1.0,49.560734,-0.062740326,-0.2962522,-1.0,-83.00206,-0.029744951,-6.324843
12.008604,1.0,-1096.7627,0.30627674,-0.29361326,1.0,81.70494,0.0916447,-6.325
12.044579,1.0,112.72849,0.14179632,-0.29116282,1.0,67.41212,0.09224315,-6.325
12.079629,-1.0,110.72513,0.061857987,-0.28962344,-1.0,0.15962638,-1.7695427e-06,-6.324717
12.114685,1.0,-48.427814,0.09512828,-0.28748715,1.0,-101.688286,0.0388302,-6.324403
12.149711,-1.0,-175.86781,-0.32178104,-0.28557077,-1.0,96.255806,-0.017676422,-6.3246856
12.184742,-1.0,-86.32344,0.033022135,-0.282869,-1.0,-88.97826,-0.09908522,-6.324403
12.219775,-1.0,-95.15632,0.042636592,-0.28158095,-1.0,9.229682,-0.10134394,-6.3245287
12.254812,1.0,143.61635,0.13538438,-0.27847078,1.0,-21.278688,0.00053007813,-6.324309
12.289852,-1.0,22.988802,0.093200125,-0.27545485,-1.0,156.59117,0.081189334,-6.3245287
12.3253145,-1.0,41.04741,0.211421,-0.27118227,-1.0,-82.25637,-0.011573782,-6.324717
12.362252,1.0,6.8342333,0.18038088,-0.2663128,1.0,78.728,0.05066263,-6.3248115
12.39882,1.0,16.007156,0.19537796,-0.26050085,1.0,3.6895192,-6.366272e-05,-6.3250628
12.434874,1.0,-99.04044,0.12624003,-0.2536836,1.0,90.384346,-0.0062730927,-6.325157
12.469925,-1.0,-14.978351,0.008655391,-0.24875131,-1.0,-194.97614,-0.080899596,-6.3249683
12.505117,1.0,-24.79814,0.19947161,-0.24278228,1.0,-78.154854,0.003879104,-6.324843
12.541595,1.0,1432.5186,0.9582691,-0.2363106,1.0,-139.00092,0.019096302,-6.324654
12.577364,1.0,130.72435,0.24136113,-0.23005883,1.0,-71.07981,0.0037504027,-6.324937
12.612401,1.0,305.7547,0.324606,-0.22245617,1.0,60.05585,-0.07059322,-6.325157
12.64744,1.0,-441.14145,0.3360594,-0.21783803,1.0,-193.98839,-0.13273498,-6.324906
12.682487,-1.0,-215.87631,0.07522156,-0.21120927,-1.0,39.889977,-0.030311408,-6.324654
12.717527,1.0,-54.909348,0.1609027,-0.20426635,1.0,-5.8407135,0.000109135166,-6.3244658
12.752575,1.0,-307.78604,0.26320443,-0.19597255,1.0,76.61738,-0.034895454,-6.3245916
12.787636,1.0,72.225586,0.20781206,-0.18840131,1.0,47.777107,0.052533206,-6.324654
12.824818,1.0,71.903824,0.08009541,-0.18142697,1.0,-118.852585,-0.08665782,-6.32478
12.859855,1.0,-200.27222,0.16618443,-0.17420131,1.0,-158.1804,-0.11093508,-6.324906
12.896728,1.0,-83.174545,0.1807329,-0.16864069,1.0,121.10292,0.048660036,-6.324497
12.933134,1.0,-136.22241,0.10892118,-0.16339423,1.0,210.29665,0.08036121,-6.3247485
12.968917,1.0,-5.837493,0.029066201,-0.16031547,1.0,-93.78004,0.006346567,-6.324717
13.006198,1.0,-30.090364,0.19861603,-0.1544407,1.0,85.32442,-0.0040679104,-6.324843
13.043351,1.0,-132.83649,0.16647205,-0.14787477,1.0,-34.246197,0.0009441799,-6.3244343
13.080179,1.0,141.18654,0.1118892,-0.14250264,1.0,56.984467,-0.0023140647,-6.3249683
13.116439,-1.0,49.2041,0.14546885,-0.1363137,-1.0,-107.15069,0.010594047,-6.3248744
13.151937,-1.0,177.8654,-0.07018396,-0.13100441,-1.0,43.138557,0.058632046,-6.3248744
13.186977,-1.0,74.34247,0.14781633,-0.124124326,-1.0,19.726479,-0.041429915,-6.3248744
13.222018,1.0,62.04777,0.18926688,-0.11671016,1.0,29.692747,-0.057414774,-6.3249683
13.257417,1.0,336.14435,0.39734668,-0.11092964,1.0,55.917507,-0.0022912228,-6.3250313
13.292464,-1.0,713.282,-0.09440885,-0.10756813,-1.0,0.5365292,0.032275006,-6.324717
13.3274975,1.0,144.13676,-0.019790327,-0.107096896,1.0,12.685289,-0.00029454997,-6.324623
13.362568,1.0,-200.51524,-0.04586532,-0.1067199,1.0,110.5736,-0.018195715,-6.324497
13.398551,1.0,11.157076,0.15671495,-0.10467787,1.0,-61.219772,-0.08535109,-6.3244658
13.433621,-1.0,-939.93115,-0.5139698,-0.10307565,-1.0,-3.7492635,6.492521e-05,-6.324403
13.469664,-1.0,-81.81946,-0.091602206,-0.1021646,-1.0,-55.681877,-0.0988829,-6.324309
13.504698,1.0,-122.02328,0.047051705,-0.10260442,1.0,-142.63478,-0.04820559,-6.324372
13.540835,1.0,-432.66678,0.0989892,-0.10470928,1.0,-209.61826,-0.08037945,-6.3245287
13.575893,-1.0,-7.6344934,-0.15679863,-0.10816503,-1.0,-26.983713,0.0008113022,-6.32456
13.610943,1.0,-117.7074,-0.2776593,-0.113725655,1.0,-123.60179,0.0187401,-6.3245287
13.646,1.0,186.78717,-0.083357364,-0.12004025,1.0,-101.428825,0.010458986,-6.32456
13.6810465,-1.0,115.99313,-0.26406324,-0.12789424,-1.0,-8.649203,-0.032125115,-6.32456
13.716105,-1.0,-124.130775,-0.24483716,-0.1360938,-1.0,127.37206,-0.0072860722,-6.32478
13.751133,1.0,9.369901,-0.22300188,-0.14564423,1.0,-124.90261,-0.079662174,-6.32456
13.786515,1.0,-5.8138967,-0.041500945,-0.15660839,1.0,39.411358,-0.0013641994,-6.3246856
13.821971,1.0,79.70339,-0.16472438,-0.16540486,1.0,-150.11653,-0.0827412,-6.324623
13.858704,-1.0,-33.078796,-0.19441117,-0.17335308,-1.0,62.659847,-0.016859068,-6.324403
13.894844,1.0,-36.33133,-0.22746672,-0.18199246,1.0,11.481037,0.08877119,-6.3244343
13.929956,1.0,-974.0485,-0.018607197,-0.1893752,1.0,-85.19117,-0.09499083,-6.3247485
13.9662695,-1.0,-8.118067,-0.3192327,-0.19694644,-1.0,-32.603363,-0.031379748,-6.32478
14.001958,-1.0,153.0694,-0.0998677,-0.20269556,-1.0,-117.472885,0.004724641,-6.324654
14.036996,1.0,-365.80972,0.041440267,-0.2075022,1.0,-38.3777,0.008653623,-6.324843
14.072077,1.0,1232.1891,0.52301764,-0.21010971,1.0,23.903137,-0.0008297161,-6.325094
14.107161,1.0,46.067966,-0.10259451,-0.21155486,1.0,46.562046,-0.004833587,-6.324937
14.142219,1.0,-57.514557,0.03764793,-0.21158627,1.0,126.51726,0.08173698,-6.324937
14.177256,1.0,-154.04514,0.2537789,-0.21328272,1.0,-46.24975,0.070221715,-6.324937
14.212313,-1.0,98.412834,-0.017708248,-0.21353406,-1.0,-84.040054,-0.091601714,-6.3248744
14.248261,1.0,-98.3527,0.010250092,-0.2120575,1.0,-98.6378,-0.08712099,-6.324906
14.285577,-1.0,-40.828518,-0.11797382,-0.21221459,-1.0,-36.895542,-0.052876823,-6.3248744
14.323007,-1.0,95.97409,-0.09899523,-0.21202609,-1.0,71.99899,0.025173673,-6.324654
14.360548,1.0,-38.37657,0.0013500195,-0.21092653,1.0,126.45437,-0.05155695,-6.3246856
14.398195,-1.0,21.47771,0.08780177,-0.20875883,-1.0,-113.43698,0.018243205,-6.324623
14.433236,1.0,-74.82788,0.13229997,-0.20564866,1.0,43.059685,0.052761346,-6.32456
14.4682865,-1.0,-1258.7404,-0.53069085,-0.20269556,-1.0,-91.59346,0.017563948,-6.3245287
14.5043125,1.0,37.90842,-0.0024016362,-0.19952255,1.0,-92.47929,-0.09127575,-6.3247485
14.539458,1.0,327.464,0.17423981,-0.19776326,1.0,97.99588,-0.00456189,-6.3249683
14.575806,1.0,69.76253,0.08406155,-0.19757476,1.0,111.19534,0.08215009,-6.324717
14.611351,-1.0,70.67232,-0.12482385,-0.19961679,-1.0,-184.26045,0.014799759,-6.324403
14.646405,-1.0,47.141396,-0.15428501,-0.20366946,-1.0,-97.1215,0.006425199,-6.3244658
14.681458,-1.0,40.497078,-0.2244567,-0.21032962,-1.0,-2.3276274,3.7790713e-05,-6.32456
14.716503,-1.0,-1383.3687,-0.9109541,-0.2185606,-1.0,-265.44635,-0.07809513,-6.324246
14.751555,-1.0,-68.55355,-0.15419945,-0.22798538,-1.0,72.49257,-0.0018702922,-6.324089
14.78662,1.0,23.963648,-0.10113831,-0.23602785,1.0,-12.227862,0.11853105,-6.32412
14.822308,1.0,231.89589,-0.07062777,-0.24328494,1.0,-26.7244,0.02974222,-6.324372
14.857356,1.0,902.38745,0.20818245,-0.24919114,1.0,18.733513,-0.0004915892,-6.3245916
14.894482,-1.0,80.71727,-0.2296847,-0.25475174,-1.0,55.15942,0.05238963,-6.324654
14.931114,1.0,52.578102,0.056269523,-0.25874156,1.0,106.708374,-0.005168711,-6.3248744
14.967207,1.0,-756.20966,0.034802284,-0.26317123,1.0,156.70578,-0.008283297,-6.325094
15.002259,-1.0,36.88409,0.021650732,-0.26533893,-1.0,36.132397,0.031320047,-6.3252196
15.038392,1.0,6.923786,-0.007199816,-0.26973715,1.0,235.63712,0.019049156,-6.3251886
15.07347,1.0,24.653782,0.09644833,-0.2738212,1.0,-74.4709,-0.08207906,-6.325251
15.10854,1.0,-137.03609,-0.048309177,-0.27570617,1.0,-41.86685,0.0014141249,-6.3248115
15.143581,1.0,17.782757,-0.14932252,-0.27865925,1.0,-90.645355,-0.022676378,-6.324843
15.178626,1.0,-73.205734,-0.08689567,-0.28164378,1.0,5.2695365,-0.054150153,-6.3249683
15.213683,-1.0,4.657537,-0.22109888,-0.28795838,-1.0,87.74422,-0.017467191,-6.3247485
15.248706,1.0,263.101,-0.14126171,-0.29637784,1.0,0.27694112,-3.176863e-06,-6.324623
15.284129,-1.0,-101.9848,-0.26914346,-0.30429468,-1.0,-33.11112,-0.09204667,-6.324309
15.319446,1.0,-254.09616,-0.0825179,-0.31218007,1.0,69.742714,-0.017070962,-6.3242774
15.355956,-1.0,-73.69083,-0.5135981,-0.3177721,-1.0,-8.215818,0.00017423573,-6.3244658
15.391728,-1.0,-21.88636,-0.15988456,-0.32166767,-1.0,64.6345,-0.0024711923,-6.3245916
15.429104,-1.0,43.718136,-0.03521854,-0.32496634,-1.0,-73.57778,0.0037901213,-6.3246856
15.466403,-1.0,-92.02403,-0.08747151,-0.32810792,-1.0,-18.776424,0.10158169,-6.3246856
15.503444,1.0,-20.311811,-0.09959908,-0.33307165,1.0,82.44137,0.08765691,-6.324654
15.539991,1.0,1.6669729,-2.447084e-05,-0.33712432,1.0,71.061554,0.092158444,-6.324937
15.575932,-1.0,285.46326,-0.18581317,-0.33891502,-1.0,22.734116,-0.00055828725,-6.325157
15.611063,1.0,168.63812,0.06607116,-0.33938625,1.0,0.03884139,-3.8323523e-07,-6.325
15.6461115,1.0,-72.047356,0.10432813,-0.3384438,1.0,-61.423893,0.049006745,-6.3249683
15.681182,-1.0,281.3722,0.00038635381,-0.336496,-1.0,-97.17506,0.010415911,-6.3250313
15.716243,1.0,-60.01223,0.13598688,-0.33291456,1.0,38.62473,-0.098912634,-6.3250313
15.751298,-1.0,-1643.3154,-0.71465737,-0.3296473,-1.0,75.62407,-0.038127493,-6.3248115
15.786344,-1.0,-28.244732,0.11893478,-0.32707122,-1.0,43.615093,0.087881416,-6.324937
15.821494,1.0,-32.553905,0.087423645,-0.3246836,1.0,0.8442453,-0.0066856686,-6.3248115
15.856548,1.0,-749.3102,0.16808829,-0.3224845,1.0,35.84776,-0.13534983,-6.324717
15.892506,1.0,149.25296,0.1796654,-0.32025397,1.0,-11.391261,0.09350618,-6.32456
15.927594,1.0,-157.69565,0.10455968,-0.3175836,1.0,115.03356,0.027398875,-6.324623
15.963907,-1.0,-1.9652598,3.582898e-05,-0.3157929,-1.0,268.70102,0.069606535,-6.3245916
15.998974,1.0,1030.6896,0.5844758,-0.31412786,1.0,43.87559,-0.10329344,-6.3245916
16.03442,1.0,-36.05626,0.057537455,-0.3106407,1.0,62.31811,-0.0048094587,-6.3244343
16.069477,1.0,150.71173,0.14349234,-0.30749908,1.0,42.68183,-0.0029171454,-6.32456
16.104507,1.0,-51.296654,0.39764425,-0.3039805,1.0,-62.847527,0.002441944,-6.324717
16.139544,1.0,49.64041,0.21116269,-0.29892254,1.0,77.936554,0.091714464,-6.3248115
16.174585,1.0,10.681978,0.25170872,-0.29326767,1.0,-32.012585,0.0023972986,-6.3250628
16.20961,-1.0,-20.451246,0.101231016,-0.28893226,-1.0,84.570114,-0.004056357,-6.3251886
16.245401,-1.0,91.02427,0.09141861,-0.28453404,-1.0,37.562122,-0.0010188337,-6.3251257
16.282726,1.0,41.014027,0.037245132,-0.27862784,1.0,132.78493,-0.17384464,-6.3250313
16.319744,1.0,-37.292713,0.16795716,-0.27099377,1.0,71.05269,-0.0037500297,-6.3247485
16.356373,-1.0,85.86707,0.09656446,-0.26408228,-1.0,118.54767,0.16704118,-6.324623
16.392717,1.0,-467.03574,0.27682257,-0.25795618,1.0,-172.86449,0.062171094,-6.3245916
16.427761,1.0,106.58569,0.26348385,-0.25242698,1.0,-117.37013,0.010905114,-6.3245916
16.46319,1.0,137.61847,0.28610462,-0.24413316,1.0,-143.58987,-0.20094688,-6.324843
16.499876,1.0,134.94595,0.30256623,-0.23574512,1.0,0.0023888368,-1.7949231e-08,-6.324623
16.53608,1.0,67.29485,0.14995074,-0.22873937,1.0,-68.63058,-0.10010035,-6.324717
16.571402,1.0,37.51196,0.1705273,-0.2209168,1.0,-17.890314,-0.09990211,-6.324654
16.606445,-1.0,-27.427261,0.17927632,-0.21391104,-1.0,-55.205772,0.031219402,-6.3246856
16.641514,-1.0,16.258566,-0.17519212,-0.20819335,-1.0,-84.59886,-0.050538413,-6.324623
16.676556,-1.0,-28.456184,0.15979543,-0.2031668,-1.0,141.5736,0.019288162,-6.324843
16.711588,1.0,40.45401,0.15773122,-0.19870573,1.0,-144.53737,-0.08133193,-6.324497
16.747192,1.0,54.54685,0.33823285,-0.19512431,1.0,70.30609,0.099368185,-6.3244658
16.782774,1.0,231.96309,0.2645597,-0.19003494,1.0,-127.95288,-0.048529845,-6.3246856
16.817804,-1.0,42.258476,0.055402763,-0.18378317,-1.0,-20.735168,0.00067101046,-6.324843
16.85489,-1.0,20.350208,-0.036235947,-0.17844246,-1.0,-22.618181,0.00092867675,-6.324623
16.891382,1.0,84.065384,0.14756237,-0.17341591,1.0,131.73508,0.081628956,-6.3246856
16.927109,1.0,-122.7833,0.036147986,-0.16829512,1.0,18.560556,-0.029512731,-6.3248115
16.964325,1.0,-48.739708,0.21497862,-0.16091238,1.0,63.450928,0.09233405,-6.3249683
17.001272,-1.0,-29.63013,0.1388389,-0.15591724,-1.0,12.109339,0.10266207,-6.324717
17.03761,-1.0,-213.17072,0.024755761,-0.15271282,-1.0,-34.640236,0.000947665,-6.32456
17.073193,-1.0,-109.09956,-0.084857225,-0.15173893,-1.0,-110.061226,0.006782424,-6.3244658
17.108284,1.0,-68.70829,0.12451571,-0.15271282,1.0,3.31303,-5.98939e-05,-6.3245287
17.14336,1.0,351.35275,0.21767151,-0.15233582,1.0,60.86864,-0.016655814,-6.3245287
17.178429,1.0,-42.602715,-0.085391134,-0.15139335,1.0,-93.78724,-0.11637195,-6.3244343
17.213472,1.0,-22.694101,-0.10159252,-0.15104778,1.0,92.66381,-0.10644206,-6.324654
17.248535,-1.0,24.860964,-0.21499339,-0.15258716,-1.0,100.71203,-0.14596158,-6.32478
17.283613,-1.0,88.97548,-0.17069702,-0.15506901,-1.0,-27.748919,-0.089937806,-6.32456
17.319536,-1.0,-11.435505,-0.12775339,-0.15865043,-1.0,-153.2124,-0.047653023,-6.3244658
17.356806,-1.0,183.72005,-0.2663063,-0.16496503,-1.0,7.607849,0.08258074,-6.324246
17.393936,-1.0,9.114784,-0.28734487,-0.17344733,-1.0,-132.84541,-0.08161322,-6.3244343
17.430729,1.0,34.77302,-0.17774135,-0.18164688,1.0,-17.06433,-0.04940213,-6.324403
17.467033,-1.0,-152.49675,-0.23278402,-0.19066326,-1.0,-1.2941772,0.056165274,-6.324246
17.502499,-1.0,-80.967125,-0.5294272,-0.20191015,-1.0,-51.525513,0.06343627,-6.3243403
17.539412,-1.0,740.0747,-0.54462516,-0.21325131,-1.0,-125.81618,0.011230419,-6.3244343
17.57577,1.0,-38.67615,-0.28401482,-0.2242783,1.0,-12.4753685,0.0002919941,-6.324497
17.611334,1.0,-189.05545,-0.35956854,-0.23254068,1.0,-114.70527,-0.14260244,-6.324654
17.646376,-1.0,2.5643685,-0.39209,-0.24196547,-1.0,-126.13372,-0.141827,-6.3247485
17.681435,1.0,1869.6997,0.5710742,-0.2499451,1.0,28.648987,-0.10184339,-6.324906
17.716501,1.0,103.20449,-0.2759754,-0.25795618,1.0,-1.2218074,0.060098834,-6.32478
17.751554,1.0,68.08437,-0.15994821,-0.26502475,1.0,153.50761,-0.019631874,-6.3248744
17.78659,1.0,-675.0426,-0.030993233,-0.2703969,1.0,-232.4112,-0.1801802,-6.32478
17.821644,-1.0,84.65393,-0.049565557,-0.27413538,-1.0,-15.835152,0.00034410768,-6.324906
17.857319,1.0,128.86671,-0.01785609,-0.27630308,1.0,-171.3372,0.020578828,-6.3248744
17.894419,1.0,-333.9315,0.025732275,-0.27721414,1.0,-31.18025,0.0008827761,-6.3248115
17.93101,-1.0,136.66031,-0.1297029,-0.27887917,-1.0,-45.691135,-0.11835707,-6.3248115
17.967026,1.0,-57.772728,0.059139777,-0.27944466,1.0,14.507328,0.03185041,-6.3247485
18.002073,-1.0,28.808414,-0.0008379814,-0.27944466,-1.0,-105.659004,0.04316346,-6.3248744
18.037113,1.0,64.84873,0.10016957,-0.2783451,1.0,123.49244,0.1107348,-6.32478
18.073206,1.0,275.8086,0.17144237,-0.27966458,1.0,26.762468,-0.0008091016,-6.3247485
18.108316,1.0,7.5675097,0.017047662,-0.27900484,1.0,-34.14994,-0.12666814,-6.3247485
18.14336,-1.0,-77.69941,-0.150335,-0.27686855,-1.0,89.5705,0.038583923,-6.324372
18.178404,1.0,-897.7986,0.3429171,-0.2743553,1.0,95.792206,0.017140508,-6.3245916
18.213476,1.0,7.5927167,-0.00031364863,-0.27093095,1.0,20.963089,-0.02946082,-6.3248115
18.248507,1.0,-48.215496,0.1590582,-0.26559025,1.0,-191.20148,-0.080865614,-6.324906
18.284023,-1.0,129.02592,0.04851508,-0.26351678,-1.0,60.417442,0.05217458,-6.3248744
18.319378,-1.0,10.151546,-0.0002279248,-0.26226017,-1.0,-50.86518,-0.052475054,-6.324937
18.356045,1.0,143.14082,-0.011878582,-0.2621345,1.0,111.26148,-0.068270035,-6.324906
18.392027,1.0,-296.17175,-0.07672863,-0.26417652,1.0,-13.772092,0.10013512,-6.324623
18.427088,-1.0,-54.072906,-0.21032906,-0.26932874,-1.0,74.19458,-0.0011950157,-6.324497
18.462135,-1.0,100.42592,-0.19037111,-0.2763659,-1.0,132.05397,-0.052709766,-6.3244658
18.498335,-1.0,22.849112,-0.19489084,-0.2844398,-1.0,70.07056,-0.027654959,-6.324309
18.533575,-1.0,152.37384,-0.20290573,-0.2924823,-1.0,-25.636967,0.0007883763,-6.3242145
18.56861,1.0,-106.99827,-0.122347504,-0.2974774,1.0,-3.8122163,0.060182996,-6.324183
18.60364,-1.0,142.0705,0.04821617,-0.30165574,-1.0,51.636593,0.05428545,-6.3244343
18.638676,1.0,41.941658,-0.034160264,-0.30583405,1.0,-140.13495,0.06953915,-6.3243403
18.673727,1.0,-236.7023,0.063029215,-0.30903846,1.0,-26.763403,0.0008089339,-6.3248115
18.709223,1.0,-18.403938,0.00048587218,-0.31104907,1.0,-48.562588,0.061920952,-6.324843
18.74461,-1.0,45.959957,-0.06923433,-0.31349954,-1.0,61.546295,0.051105518,-6.32478
18.779655,-1.0,180.14738,-0.10199582,-0.31566724,-1.0,14.836062,0.088709265,-6.324906
18.816345,1.0,24.802416,0.086371705,-0.31843182,1.0,-13.368424,0.09514705,-6.324843
18.85231,-1.0,-132.90181,-0.07948762,-0.32097653,-1.0,-8.516319,0.00017764025,-6.325
