time,p_iq,p_am,p_wm,p_thm,r_iq,r_am,r_wm,r_thm
3.5411825,1.0,1.9186593,-0.0006060047,-0.05837079,1.0,-1.2954314,3.484824,0.6079296
3.5762074,1.0,2.1851614,-0.0061646495,-0.058433622,1.0,-4.795476,3.9678342,0.7398765
3.6112354,-1.0,0.4732932,0.021885974,-0.058433622,-1.0,-45.5054,3.7873564,0.87433666
3.6462665,1.0,4.628069,-0.010796603,-0.058402207,1.0,5.6387663,3.974091,1.012441
3.6812918,-1.0,11.770653,0.03039804,-0.05837079,-1.0,-21.727388,3.7985525,1.1458645
3.71634,1.0,2.6879692,-0.008443599,-0.05821371,1.0,33.75812,3.965327,1.2823981
3.7513995,1.0,4.1016583,-0.004459393,-0.058245126,1.0,37.975925,4.415941,1.4287335
3.7864337,1.0,5.695458,0.014919998,-0.058119465,1.0,24.411438,4.8890843,1.5918764
3.8221624,1.0,3.7712438,-0.0015952891,-0.058339376,1.0,54.49355,5.4189706,1.7755654
3.8572185,1.0,3.3649747,-0.0016620016,-0.058339376,1.0,0.39738244,5.842126,1.9732658
3.892274,1.0,4.1862235,-0.0027689491,-0.058527872,1.0,6.955154,6.3166814,2.1877737
3.927649,1.0,-16.386858,-0.022971503,-0.0587792,1.0,36.979916,6.8222075,2.4215083
3.962701,1.0,-1.1360765,-0.017143548,-0.05921902,1.0,7.078889,7.2523317,2.6698825
3.997742,-1.0,-0.012853731,0.00052495004,-0.059815925,-1.0,-8.4548435,7.1432896,2.9213042
4.0327854,-1.0,3.9216888,-0.001627845,-0.060224332,-1.0,40.44108,6.719096,3.161856
4.067837,-1.0,0.29288763,-4.952716e-05,-0.060349993,-1.0,-30.714268,6.089054,3.383778
4.103182,1.0,0.48378533,-0.0078111114,-0.060287163,1.0,7.444712,6.1774635,3.6024957
4.138224,-1.0,-0.19456926,0.020725071,-0.060349993,-1.0,-10.02041,6.0424814,3.8145533
4.173282,-1.0,7.1606607,0.021866744,-0.060035836,-1.0,-6.343079,5.5017843,4.015395
4.2088647,1.0,-2.7301373,-0.012508008,-0.059596013,1.0,17.968859,5.561758,4.2144465
4.2438965,-1.0,8.379029,0.04595211,-0.05906194,-1.0,-1.876702,5.443853,4.406178
4.2789297,-1.0,9.360784,0.03737388,-0.058465037,-1.0,-11.890332,4.9160757,4.5866
4.314661,1.0,-4.417743,0.0009976332,-0.057679642,1.0,2.7233076,4.9850917,4.7655764
4.349703,-1.0,1.3721254,0.033135824,-0.05752256,-1.0,1.9419645,4.869201,4.937327
4.3847466,1.0,-18.435524,-0.019173848,-0.05708274,1.0,-8.891765,4.922957,5.1113086
4.41982,1.0,-7.2316947,-0.013170708,-0.057019908,1.0,-13.110045,5.4217515,5.294809
4.4548655,-1.0,19.73872,0.028380092,-0.05708274,-1.0,-17.703135,5.3102818,5.481922
4.4899063,-1.0,0.3168836,-5.4683645e-05,-0.057176985,-1.0,-4.948565,4.8175755,5.6588564
4.524932,-1.0,0.7898731,-0.00017087575,-0.05730265,-1.0,-16.682907,4.294057,5.8176327
4.559975,-1.0,0.10910388,-1.5066688e-05,-0.05745973,-1.0,-1.6864207,3.7920873,5.9580307
4.595003,1.0,-17.90795,-0.023228642,-0.057491146,1.0,-13.857818,3.8203242,6.092616
4.630052,1.0,-7.69642,-0.027782287,-0.057899553,1.0,28.740505,4.326285,6.236187
4.6650887,-1.0,5.8398404,-0.00167786,-0.058339376,-1.0,-1.7804065,4.1886444,6.384062
4.700491,-1.0,6.5705757,-0.0034295078,-0.058433622,-1.0,-18.853136,3.583518,6.521758
4.735525,-1.0,-0.1475677,2.0980267e-05,-0.058402207,-1.0,-3.907476,3.1808555,6.642238
4.7705584,1.0,-17.573921,-0.017314753,-0.058276545,1.0,-19.560244,3.2097907,6.7553353
4.805594,-1.0,0.75566125,0.0028973452,-0.058527872,-1.0,-12.786968,3.1082256,6.8641286
4.841504,1.0,-6.2540083,-0.00023304566,-0.058276545,1.0,-14.987587,3.1164062,6.9775085
4.8765535,1.0,-0.86277133,0.00019948947,-0.05830796,1.0,10.831583,3.6213617,7.0967007
4.9115944,-1.0,4.28305,0.013800931,-0.058339376,-1.0,-9.723636,3.529111,7.2202597
4.947305,1.0,-25.90503,-0.023172412,-0.05815088,1.0,1.3422153,3.5842006,7.348248
